idPrestamo,target,monthly_debt_capacity,var_employment_time_in_months,approved_amount,approved_term,approved_interest_amount,var_net_income,person_gender,credit_history_marital_status,var_max_sbs_qual_12m,person_degree_type_desc,default_request_term,default_request_amount
LIBDISP6335361111,0,431,24,500,2,49.56,2688.77,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP7490564612,0,440.63,15,"2,200",6,318.43,2517.666667,MALE,C,NORMAL,Carrera TÃƒÂ©cnica,0,0
LIBDISP0117245444,0,618.06,52,"1,500",3,130.42,2611.461667,FEMALE,S,NORMAL,Carrera TÃƒÂ©cnica,1,0
LIBDISP9470605113,0,381.83,71,"1,900",6,356.42,2209.608333,FEMALE,C,CPP,Universitaria,0,0
LIBDISP8714718447,0,"1,148.38",29,"1,500",3,101.98,7939.968667,MALE,C,NORMAL,Carrera TÃƒÂ©cnica,0,0
LIBDISP9548666084,1,544.69,27,"5,000",12,"1,515.20",1818.775,MALE,S,NORMAL,Universitaria,0,0
LIBDISP3022204808,0,340.21,8,"1,500",6,221.53,1647.625,MALE,S,NORMAL,Universitaria,0,0
LIBDISP6786939830,0,371.37,33,"1,500",6,221.53,2557.5,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,1,0
LIBDISP9800138486,0,347.32,12,"1,700",6,249.22,3187.5,MALE,S,NORMAL,Universitaria,1,0
LIBDISP5032460604,0,472.05,5,"1,000",3,84.99,2133.005,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,1,0
LIBDISP0608994076,0,668.47,28,"2,500",6,360.78,3540.56,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,0,0
LIBDISP8265185143,0,676.2,28,"1,500",3,130.8,3131.351667,MALE,S,NORMAL,Universitaria,1,0
LIBDISP2806268044,0,252.01,72,"2,200",12,696.15,5802.236667,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP0293434596,0,"1,065.80",77,"2,500",6,287.77,4406.658333,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP5712953819,0,251.21,13,"1,200",6,289.11,1522.5,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,0,0
LIBDISP1472330964,0,286.1,,"1,400",6,258.34,2707.53,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP2684321629,0,430,22,"1,000",3,88.23,2603.125,MALE,S,CPP,Universitaria,1,0
LIBDISP2859782014,0,258.46,47,"1,200",6,180,1634.5,FEMALE,S,CPP,Carrera TÃƒÂ©cnica,0,0
LIBDISP0510103661,1,571.21,24,"2,000",8,426.33,1928.208333,MALE,S,NORMAL,Secundaria,0,0
LIBDISP7044294270,0,622.48,12,"2,500",6,360.78,2625.83,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,1,0
LIBDISP3755936660,0,718.51,65,"2,500",6,360.78,2874.025,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,1,0
LIBDISP5766084297,0,660.93,42,"2,500",6,344.9,2686.331667,MALE,S,NORMAL,Universitaria,1,0
LIBDISP5848444229,1,243.18,38,"1,100",6,265.01,1694,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP5728468580,0,560,0,"5,000",12,"1,515.20",0,FEMALE,C,CPP,Universitaria,0,0
LIBDISP1498872801,0,370.88,3,"1,800",6,262.94,1765.75,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,1,0
LIBDISP4725769089,1,498,20,"2,600",6,299.07,2544.943333,FEMALE,S,NORMAL,Secundaria,1,0
LIBDISP4388246795,0,236.77,77,"1,100",6,166.16,4762.491667,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,0,0
LIBDISP5228908661,0,456.4,,"4,400",12,"1,038.79",4590.268333,FEMALE,C,NORMAL,Universitaria,0,0
LIBDISP3055037127,1,704.83,10,"2,500",6,360.78,2819.308333,FEMALE,C,NORMAL,Carrera TÃƒÂ©cnica,1,0
LIBDISP3622255698,1,"1,128.07",,"5,000",12,"1,241.66",3990.333333,MALE,S,NORMAL,Universitaria,1,0
LIBDISP6708452364,1,"1,079.17",12,"2,500",6,344.9,3597.22,MALE,S,NORMAL,Universitaria,1,0
LIBDISP6042452161,0,977.89,3,"5,000",12,"1,515.20",4367.516667,MALE,S,NORMAL,Universitaria,1,0
LIBDISP9562410725,0,393.08,64,"1,900",6,356.42,1824.246667,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,1,0
LIBDISP2627277951,0,374.26,32,"1,500",12,430.48,1526.875,MALE,C,CPP,Carrera TÃƒÂ©cnica,0,0
LIBDISP4267938795,0,683.48,25,"1,000",6,152.32,3063.771667,MALE,S,NORMAL,Universitaria,0,0
LIBDISP8258256070,0,633.71,64,"2,500",6,360.78,3025,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,1,0
LIBDISP4014485107,1,560,0,"5,000",12,"1,515.20",0,MALE,S,NORMAL,Universitaria,0,0
LIBDISP7203681183,0,575.78,-1,"1,000",3,84.99,2402.68,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,0,0
LIBDISP4496935018,0,849.49,4,"5,000",12,"1,332.38",2899.038333,MALE,S,NORMAL,Universitaria,0,0
LIBDISP6597298654,0,916.1,18,"2,500",6,344.9,3053.666667,FEMALE,S,NORMAL,Carrera TÃƒÂ©cnica,0,0
LIBDISP8777695255,0,382.77,25,"1,500",6,281.39,1683.5,FEMALE,S,NORMAL,Carrera TÃƒÂ©cnica,1,0
LIBDISP2085895368,0,499.84,57,"1,500",6,221.53,1999.34,MALE,C,NORMAL,Universitaria,1,0
LIBDISP4562359858,1,317.82,17,"1,500",6,245.23,1109.5,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,1,0
LIBDISP6011352596,1,297.93,44,"2,700",12,828.16,1092.875,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP1511493830,1,263.91,14,"1,000",6,240.92,1211.875,FEMALE,C,NORMAL,Universitaria,1,0
LIBDISP2538208388,1,330,0,"1,500",6,221.53,0,MALE,S,NORMAL,Universitaria,1,0
LIBDISP0437958792,0,242.47,48,"2,200",12,696.15,1912.575,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP5728436829,1,391.79,74,"1,900",6,276.78,2143.166667,MALE,S,NORMAL,Universitaria,0,0
LIBDISP8338833208,0,500,,"1,200",3,104.08,2632.5,MALE,S,NORMAL,Universitaria,1,0
LIBDISP8848372266,1,445.52,40,"2,200",6,412.7,2039.986667,MALE,S,DEFICIENTE,Universitaria,0,0
LIBDISP1514474126,1,596,,"5,000",12,"1,241.66",0,MALE,S,NORMAL,Universitaria,0,0
LIBDISP5476722555,0,780.77,75,"2,500",6,344.9,3345.563333,MALE,S,DEFICIENTE,Universitaria,1,0
LIBDISP4800584007,1,268.49,,"1,300",6,239.89,2600.441667,FEMALE,S,CPP,Universitaria,0,0
LIBDISP9771260686,0,742.97,3,"7,000",12,"1,523.41",2619.983333,MALE,S,NORMAL,Universitaria,0,0
LIBDISP0900333682,1,731,0,"6,500",12,"1,414.60",0,FEMALE,S,NORMAL,Carrera TÃƒÂ©cnica,0,0
LIBDISP8147499171,0,503.16,11,"1,000",3,88.14,2012.628333,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,1,0
LIBDISP3338175546,0,448.05,3,"1,500",6,221.53,1792.198333,FEMALE,S,NORMAL,Carrera TÃƒÂ©cnica,1,0
LIBDISP9015378470,0,622.59,7,"1,500",3,131.46,2515.24,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,1,0
LIBDISP4096173157,0,505.82,73,"2,500",6,438.19,2158.018333,FEMALE,C,CPP,Universitaria,1,0
LIBDISP2907192230,0,675.83,24,"2,500",6,360.78,3485.761667,FEMALE,C,CPP,Carrera TÃƒÂ©cnica,1,0
LIBDISP9129306654,0,443.46,26,"1,000",3,88.14,1994.65,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,0,0
LIBDISP5111240109,1,354.85,9,"1,700",6,318.91,1922.736667,FEMALE,S,NORMAL,Secundaria,1,0
LIBDISP8194599121,1,538.43,45,"1,000",6,240.92,2207.263333,MALE,S,NORMAL,Secundaria,1,0
LIBDISP3948698008,0,509.83,22,"1,000",12,423.49,1750,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,0,0
LIBDISP7279162039,0,164.59,,"1,500",12,369.29,6235.771667,MALE,S,NORMAL,Universitaria,0,0
LIBDISP9673817776,1,"1,071.16",71,"5,000",12,"1,515.20",3969.695,MALE,S,NORMAL,Universitaria,0,0
LIBDISP5464716224,1,308.31,12,"2,800",12,776.69,1062.25,FEMALE,S,NORMAL,Carrera TÃƒÂ©cnica,0,0
LIBDISP0795412178,0,223.09,,"1,100",6,202.98,1606.5,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP8047128257,0,364.97,12,"1,800",6,250.55,1614.25,FEMALE,S,NORMAL,Postgrado,1,0
LIBDISP7903670845,1,620.09,11,"3,000",6,525.83,3033.141667,FEMALE,S,CPP,Universitaria,1,0
LIBDISP3193758578,1,374,44,"1,800",6,337.67,1417.5,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,1,0
LIBDISP5452297273,0,339.06,70,"1,600",6,235.27,1356.25,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,1,0
LIBDISP9210808156,1,372.97,8,"1,800",6,262.94,1491.875,MALE,S,NORMAL,Universitaria,0,0
LIBDISP8253876837,0,508,29,"2,000",6,290.62,2040.768333,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,1,0
LIBDISP7557716698,1,501.55,64,"1,500",6,221.53,2053.275,FEMALE,S,NORMAL,Carrera TÃƒÂ©cnica,0,0
LIBDISP5543168306,0,555.47,59,"1,000",6,240.92,2310.443333,MALE,S,NORMAL,Secundaria,1,0
LIBDISP9205092681,0,508.82,54,"2,500",6,438.19,2265.888333,MALE,S,CPP,Carrera TÃƒÂ©cnica,0,0
LIBDISP5677372591,0,321.48,37,800,3,70.04,2215.861667,MALE,S,NORMAL,Carrera TÃƒÂ©cnica,1,0
LIBDISP0961340899,0,433.13,59,"1,000",3,84.99,1732.5,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP0418180058,0,770.88,12,"2,500",6,344.9,3174.24096,FEMALE,S,CPP,Secundaria,1,0
LIBDISP8820673865,0,283.11,,"1,400",6,258.34,1707.125,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP9371038599,1,317.32,59,"2,900",12,889.51,1299.375,MALE,C,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP1492116096,0,304.92,76,"1,000",6,152.32,3559.775,MALE,S,NORMAL,Secundaria,0,0
LIBDISP6417155437,0,415.81,45,"3,900",12,"1,081.82",1400.875,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP0918090987,1,306.71,73,"2,800",12,858.83,1747.375,MALE,S,NORMAL,Universitaria,1,0
LIBDISP8259623938,0,776.79,43,"2,500",6,360.78,3107.155,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP7367562094,1,311.02,13,"2,800",12,858.83,1171.625,MALE,S,NORMAL,Secundaria,1,0
LIBDISP2739457185,0,239.66,31,500,3,46.47,2382.356667,FEMALE,S,NORMAL,Postgrado,1,0
LIBDISP2477886117,0,390,82,900,3,78.1,2414.405,MALE,S,CPP,Universitaria,0,0
LIBDISP0016745152,0,236.06,63,500,3,46.47,2398.045,FEMALE,C,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP7924845158,0,300,0,"1,400",6,207.69,0,MALE,S,NORMAL,Universitaria,1,0
LIBDISP6961193668,0,461.44,20,"1,000",3,84.99,2171.306667,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP2012157919,0,711.93,39,"1,500",6,210.12,2534,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP0657139156,1,276.72,12,"1,300",6,313.2,1106.875,MALE,S,NORMAL,Secundaria,0,0
LIBDISP7125680488,0,401.98,14,"1,000",3,88.14,2030.606667,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP1948918598,1,400.09,22,"1,000",3,84.99,1600.375,MALE,S,NORMAL,Secundaria,1,0
LIBDISP8374352396,0,497.81,82,"1,000",3,91.9,2072.816667,MALE,C,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP7142447140,0,"2,104.51",48,"5,000",12,"1,515.20",7022.058333,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP0406337013,0,124.94,,600,6,110.72,2013.41,MALE,S,NORMAL,Universitaria,0,0
LIBDISP0718202678,1,546.05,19,"2,700",6,473.25,1953.221667,MALE,S,DEFICIENTE,Secundaria,0,0
LIBDISP5253436586,0,230.55,23,"1,100",6,265.01,1312.5,MALE,S,NORMAL,Secundaria,1,0
LIBDISP8646640184,0,606.53,77,"2,500",6,360.78,2426.13,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP3719682279,0,982.75,23,"3,000",6,429.99,4141.918333,MALE,S,NORMAL,Universitaria,1,0
LIBDISP4901902812,0,212.64,,"1,000",6,184.53,1618.75,MALE,S,CPP,Carrera TÌÄå©cnica,1,0
LIBDISP2323075380,0,422.68,32,"1,000",3,91.9,1940.715,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP1352622428,1,689.91,5,"1,500",6,221.53,2654.133333,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP1249894816,0,744.5,66,"2,500",6,360.78,3451.601667,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP1554206866,0,"2,699.40",29,"6,000",12,"1,598.86",9208.566667,MALE,S,NORMAL,Universitaria,0,0
LIBDISP2066129202,0,945.63,29,"8,000",12,"2,131.81",3278.666667,MALE,S,NORMAL,Universitaria,0,0
LIBDISP6554311191,0,398.33,14,"1,000",3,88.14,3278.666667,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP4648806720,1,534.05,12,"1,000",3,84.99,2136.186667,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP4732738029,1,399.56,73,"3,000",12,920.18,1487.5,MALE,C,NORMAL,Universitaria,0,0
LIBDISP1438128152,1,547,0,"5,000",12,"1,515.20",0,MALE,S,NORMAL,Universitaria,0,0
LIBDISP1375608745,0,594,0,"1,500",6,163.62,0,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP8706198125,1,271.4,9,"1,300",6,313.2,1254.75,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP2829255677,1,427.01,22,"1,000",3,84.99,1818.775,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP5842955126,0,668.75,30,"1,000",3,88.99,2954.146667,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP0101432882,1,280,73,"1,300",6,313.2,1084.125,FEMALE,S,CPP,Carrera TÌÄå©cnica,1,0
LIBDISP5638823518,0,416.06,7,"2,000",12,632.87,1386.875,MALE,S,NORMAL,Universitaria,0,0
LIBDISP9803040020,0,340,,500,2,34.87,3465,MALE,S,NORMAL,Universitaria,0,0
LIBDISP4214764332,0,311.66,77,"1,500",6,221.53,2403.461667,MALE,S,CPP,Carrera TÌÄå©cnica,1,0
LIBDISP8628774581,0,586.58,17,"5,000",12,"1,332.38",2053.275,MALE,S,NORMAL,Universitaria,0,0
LIBDISP2411868010,0,685.4,61,"1,500",6,174.8,5271.333333,FEMALE,S,NORMAL,Postgrado,1,0
LIBDISP5496973667,0,265.63,14,"1,200",6,289.11,1176,MALE,S,NORMAL,Universitaria,1,0
LIBDISP5249912683,1,465.5,31,"2,300",6,431.46,2187.721667,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP2013315737,0,310.73,38,"2,800",12,858.83,1137.5,MALE,C,NORMAL,Universitaria,0,0
LIBDISP8281783403,0,238.9,52,"1,100",6,166.08,1637.125,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP8193391334,0,354.62,7,"1,000",10,255.82,1329.125,MALE,S,NORMAL,Secundaria,0,0
LIBDISP7832880557,0,320,0,"1,000",6,152.32,0,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP8583502358,0,290,0,"1,400",6,207.69,0,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP9493275825,0,370.1,7,"1,800",6,250.55,3620.266667,MALE,S,NORMAL,Universitaria,0,0
LIBDISP2632785474,1,362.18,,"2,500",12,613.66,1222.375,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP1159503113,0,401.69,18,"1,000",3,88.14,1817.211667,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP2829632726,0,265.31,73,"2,400",12,759.44,1102.5,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP6196265755,0,470,3,"2,300",6,332.28,4824.963333,MALE,S,NORMAL,Postgrado,1,0
LIBDISP4806078845,0,521.01,58,"2,600",6,374.62,4465.015,MALE,S,DEFICIENTE,Universitaria,1,0
LIBDISP1407898493,0,470,,"1,000",3,91.99,18348.70833,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP6988786974,0,352.95,35,"1,500",6,221.43,1490.125,MALE,C,NORMAL,Secundaria,1,0
LIBDISP0001400756,0,516.09,18,"2,500",6,360.78,2646.978333,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP1999967287,0,882.89,34,"3,000",6,525.83,3552.658333,MALE,C,NORMAL,Postgrado,1,0
LIBDISP1261383553,0,420,77,"1,500",6,221.53,2381.575,MALE,S,DEFICIENTE,Carrera TÌÄå©cnica,1,0
LIBDISP1647076168,0,786.18,71,"2,500",12,613.66,2983.325,FEMALE,S,CPP,Universitaria,0,0
LIBDISP0513898248,0,412.04,16,"2,000",6,290.62,2090.795,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP2235869286,1,696.23,63,"2,500",6,360.78,2784.915,FEMALE,C,NORMAL,Universitaria,0,0
LIBDISP6271537085,1,312.29,1,"1,500",6,281.39,1312.5,FEMALE,S,CPP,Universitaria,0,0
LIBDISP7428408132,0,162.14,71,"1,300",12,550.53,6469.221667,MALE,D,CPP,Carrera TÌÄå©cnica,0,0
LIBDISP5402586212,1,568.07,73,"2,900",6,508.3,2378.448333,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP8700684054,0,275.36,28,"1,300",6,193.84,1649.375,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP1249487531,0,725.97,4,"2,500",6,344.9,2794.295,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP9963213344,0,466.63,45,"1,000",3,84.99,1878.963333,MALE,C,NORMAL,Universitaria,0,0
LIBDISP8250678671,0,595.2,19,"1,000",3,88.14,2380.793333,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP2182891869,0,550.64,42,"1,000",3,88.14,2202.573333,MALE,S,NORMAL,Universitaria,1,0
LIBDISP6540180123,0,178.65,27,"1,600",12,506.29,1400,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP9394669229,0,401.45,8,"2,000",6,375.18,1858.64,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP2501755674,0,958.4,44,700,1,23.47,4910.518333,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP4681945800,0,650,9,"5,000",12,"1,384.57",1743.875,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP7054987443,0,535.79,3,"1,000",3,88.14,2143.166667,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP5531290196,0,422.67,75,"2,100",6,290.99,3285.071667,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP8082353352,0,374.62,23,"1,800",6,337.67,1609.125,FEMALE,C,NORMAL,Secundaria,1,0
LIBDISP7796912481,0,272.51,73,"1,000",6,240.92,1196.125,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP7039862660,0,716.16,21,"2,500",6,360.78,3053.521667,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP4534478541,0,411.72,33,600,3,55.14,1750,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP6230549983,0,281.28,4,"1,300",6,313.2,1750,MALE,S,NORMAL,Universitaria,1,0
LIBDISP9770854693,0,689.13,77,"2,500",6,360.78,3082.958333,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP1434594048,1,220,0,"1,000",6,240.92,0,FEMALE,C,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP9402218061,1,344.99,11,"1,500",8,319.75,1243.375,MALE,S,CPP,Secundaria,0,0
LIBDISP3118669334,1,724.71,31,"2,500",6,360.78,3556.216667,MALE,S,NORMAL,Secundaria,1,0
LIBDISP1079323347,0,412.89,16,"2,100",6,290.99,2983.325,FEMALE,C,CPP,Universitaria,1,0
LIBDISP8569755465,1,311.07,32,"1,500",6,221.53,2747.395,MALE,C,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP9599698063,0,326.98,43,"1,600",6,300.15,3694.991667,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP4861490882,0,550,0,"2,500",6,360.78,0,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP9433109306,0,410,78,"2,100",6,290.99,2046.24,FEMALE,D,NORMAL,Universitaria,1,0
LIBDISP9380012685,0,671.77,12,"2,500",6,360.78,3187.83,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP2717672712,0,150.16,,"1,300",12,395.82,3547.676667,FEMALE,C,CPP,Carrera TÌÄå©cnica,0,0
LIBDISP8629954012,0,638.97,17,"2,500",6,360.78,2660.671667,MALE,S,CPP,Carrera TÌÄå©cnica,1,0
LIBDISP2120935651,1,426.34,6,"1,000",3,88.14,1830.5,MALE,S,DEFICIENTE,Secundaria,1,0
LIBDISP8990508655,1,323.12,,"3,000",12,779.71,1472.625,FEMALE,C,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP9524098032,0,751.59,16,"2,500",6,344.9,3354.815,MALE,S,NORMAL,Universitaria,0,0
LIBDISP2147843416,0,209.43,76,"1,000",6,144.32,3689.298333,MALE,S,NORMAL,Universitaria,1,0
LIBDISP1985184881,0,499.84,38,"1,200",3,106.14,2578.83,MALE,S,DEFICIENTE,Carrera TÌÄå©cnica,1,0
LIBDISP0899538655,0,613.22,12,"2,500",6,344.9,2358.33,MALE,C,NORMAL,Universitaria,1,0
LIBDISP5727839009,1,473,4,"2,300",6,431.46,2109.555,MALE,S,NORMAL,Universitaria,1,0
LIBDISP8822886994,0,835.21,38,"3,000",6,525.83,3794.625,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP0406147153,0,350,76,"1,700",6,249.22,5474.158333,FEMALE,S,NORMAL,Postgrado,0,0
LIBDISP3688625057,1,230,12,"1,100",6,265.01,1355.375,MALE,S,CPP,Universitaria,1,0
LIBDISP9062040744,0,340,,500,2,34.87,7256.533333,MALE,C,NORMAL,Universitaria,0,0
LIBDISP1009027386,0,470.05,4,"4,300",12,"1,318.92",1750,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP8629439277,1,612.75,7,"5,000",12,"1,332.38",2107.21,FEMALE,S,NORMAL,Secundaria,0,0
LIBDISP4463495207,0,535.79,12,"1,300",3,112.14,2143.166667,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP3151821048,1,294,,900,6,166.08,1474.375,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP7901237148,1,519.3,,"2,700",6,369.83,2834.941667,MALE,S,CPP,Universitaria,0,0
LIBDISP0986882881,0,753.32,80,"2,000",3,156.02,3182.591667,MALE,S,NORMAL,Universitaria,0,0
LIBDISP6942910626,0,482.1,12,"1,000",3,88.14,2012,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP1316048571,0,749.23,12,"3,000",6,429.99,4946.636667,MALE,C,CPP,Postgrado,1,0
LIBDISP0605859827,0,532.65,82,"1,300",3,112.04,2421.44,MALE,C,NORMAL,Universitaria,1,0
LIBDISP0699821294,0,438,12,600,2,41.3,1750,MALE,S,NORMAL,Secundaria,0,0
LIBDISP3676945050,0,454.41,,"1,500",6,219.75,2747.395,MALE,C,CPP,Secundaria,1,0
LIBDISP0042906424,0,688.63,28,500,3,46.14,2767.5,MALE,S,NORMAL,Universitaria,0,0
LIBDISP7499468198,0,384.86,50,"1,900",6,276.9,2627.251667,MALE,S,NORMAL,Universitaria,0,0
LIBDISP7341854744,0,262.64,34,"1,200",6,289.11,1414,MALE,S,CPP,Carrera TÌÄå©cnica,0,0
LIBDISP8645278837,1,401.7,37,"3,600",12,"1,104.21",1363.25,MALE,S,NORMAL,Universitaria,0,0
LIBDISP9883457211,1,382.18,56,"3,500",12,970.86,1321.25,MALE,S,NORMAL,Universitaria,0,0
LIBDISP1145793470,1,723.76,28,"1,500",3,131.46,2911.446667,MALE,S,NORMAL,Secundaria,0,0
LIBDISP6934956739,0,591.37,10,"5,000",12,"1,515.20",2025.916667,MALE,C,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP6717882263,0,"1,456.34",62,"3,000",7,449.94,5690.396667,FEMALE,S,NORMAL,Postgrado,0,0
LIBDISP4704227150,1,754.57,10,"2,500",6,344.9,2515.24,MALE,S,NORMAL,Secundaria,0,0
LIBDISP0447906872,0,260.79,82,600,3,54.11,3070.511667,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP5319582933,1,525,44,"2,500",8,426.34,1750,MALE,S,NORMAL,Secundaria,0,0
LIBDISP4878669800,0,760.2,6,"1,500",6,210.12,2534,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP7251542351,0,416.2,4,"2,100",6,393.94,1908.666667,MALE,S,NORMAL,Universitaria,0,0
LIBDISP6013318161,1,400.74,4,"3,700",12,"1,026.34",1370.25,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP8687387509,0,703.08,72,"6,900",12,"1,501.65",2534,MALE,S,NORMAL,Secundaria,0,0
LIBDISP4850694323,1,352.34,43,"1,500",6,221.53,1735.125,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP0529117509,0,"2,224.81",,"2,500",12,649.76,7529.558333,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP2950447092,1,"1,297",,"6,000",12,"1,131.46",3847.288333,MALE,C,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP8635284018,1,437,,"1,500",10,271.64,1249.5,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP8097383025,0,333.89,33,"1,600",6,300.15,2027.48,MALE,S,NORMAL,Universitaria,1,0
LIBDISP8002743428,1,356.36,62,"1,700",6,249.22,2947.03,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP0672251444,0,325.76,15,"1,600",6,300.15,1787.508333,MALE,S,NORMAL,Universitaria,1,0
LIBDISP4590733095,1,347.35,14,"1,500",6,209.93,1312.5,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP7159109678,0,541.98,29,"2,700",6,473.25,2534,MALE,S,NORMAL,Universitaria,1,0
LIBDISP4653546211,1,332.52,,"3,100",12,805.7,1975.89,MALE,S,NORMAL,Universitaria,0,0
LIBDISP2705511537,1,296.43,39,"1,400",6,337.29,1810.176667,FEMALE,C,NORMAL,Universitaria,0,0
LIBDISP9792057566,0,428.73,9,"1,000",3,84.99,2209.608333,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP8697158248,0,400.14,14,"1,000",12,423.49,2780.225,MALE,S,NORMAL,Universitaria,0,0
LIBDISP8385813448,0,302.85,3,"1,000",6,240.92,1386.875,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP0976215337,1,324.19,73,"1,600",6,300.15,1296.75,MALE,C,NORMAL,Carrera TÌÄå©cnica,1,0
